Query,Subject,Percentage identity
AlmaEM3_05160,LA-Y3C_05210,100
AlmaEM3_05160,BBI64_28790,100
AlmaEM3_05160,BB08-1_05220,100
AlmaEM3_05160,BB01_22270,100
AlmaEM3_05170,LA-Y3C_05220,100
AlmaEM3_05170,BBI64_28780,100
AlmaEM3_05170,BB08-1_05230,100
AlmaEM3_05170,BB01_22260,100
AlmaEM3_05180,LA-Y3C_05230,100
AlmaEM3_05180,BBI64_28770,100
AlmaEM3_05180,BB08-1_05240,100
AlmaEM3_05180,BB01_22250,100
AlmaEM3_05190,LA-Y3C_05240,100
AlmaEM3_05190,BBI64_28760,100
AlmaEM3_05190,BB08-1_05250,100
AlmaEM3_05190,BB01_22240,100
AlmaEM3_05200,LA-Y3C_05250,100
AlmaEM3_05200,BBI64_28750,100
AlmaEM3_05200,BB08-1_05260,100
AlmaEM3_05200,BB01_22230,100
AlmaEM3_05210,LA-Y3C_05260,100
AlmaEM3_05210,BBI64_28740,100
AlmaEM3_05210,BB08-1_05270,100
AlmaEM3_05210,BB01_22220,100
AlmaEM3_05220,LA-Y3C_05270,100
AlmaEM3_05220,BBI64_28730,100
AlmaEM3_05220,BB08-1_05280,100
AlmaEM3_05220,BB01_22210,100
AlmaEM3_05230,LA-Y3C_05280,100
AlmaEM3_05230,BBI64_28720,100
AlmaEM3_05230,BB08-1_05290,100
AlmaEM3_05230,BB01_22200,100
AlmaEM3_05240,LA-Y3C_05290,100
AlmaEM3_05240,BBI64_28710,100
AlmaEM3_05240,BB01_22190,100
AlmaEM3_05240,BB08-1_05300,99.811
AlmaEM3_05250,LA-Y3C_05300,100
AlmaEM3_05250,BBI64_28700,100
AlmaEM3_05250,BB08-1_05310,100
AlmaEM3_05250,BB01_22180,100
AlmaEM3_05260,LA-Y3C_05310,100
AlmaEM3_05260,BBI64_28690,100
AlmaEM3_05260,BB08-1_05320,100
AlmaEM3_05260,BB01_22170,100
AlmaEM3_05260,LA-Y3C_05320,100
AlmaEM3_05260,BBI64_28680,100
AlmaEM3_05260,BB08-1_05330,100
AlmaEM3_05260,BB01_22160,100
AlmaEM3_05270,LA-Y3C_05320,100
AlmaEM3_05270,BBI64_28680,100
AlmaEM3_05270,BB08-1_05330,100
AlmaEM3_05270,BB01_22160,100
AlmaEM3_05270,LA-Y3C_05310,100
AlmaEM3_05270,BBI64_28690,100
AlmaEM3_05270,BB08-1_05320,100
AlmaEM3_05270,BB01_22170,100
AlmaEM3_05280,LA-Y3C_05330,100
AlmaEM3_05280,BBI64_28670,100
AlmaEM3_05280,BB08-1_05340,100
AlmaEM3_05280,BB01_22150,100
AlmaEM3_05290,LA-Y3C_05340,100
AlmaEM3_05290,BBI64_28660,100
AlmaEM3_05290,BB08-1_05350,100
AlmaEM3_05290,BB01_22140,100
AlmaEM3_05300,LA-Y3C_05350,100
AlmaEM3_05300,BBI64_28650,100
AlmaEM3_05300,BB08-1_05360,100
AlmaEM3_05300,BB01_22130,100
AlmaEM3_05310,LA-Y3C_05360,100
AlmaEM3_05310,BBI64_28640,100
AlmaEM3_05310,BB01_22120,100
AlmaEM3_05310,BB08-1_05370,99.746
AlmaEM3_05320,LA-Y3C_05370,100
AlmaEM3_05320,BBI64_28630,100
AlmaEM3_05320,BB08-1_05380,100
AlmaEM3_05320,BB01_22110,100
AlmaEM3_05330,LA-Y3C_05380,100
AlmaEM3_05330,BBI64_28620,100
AlmaEM3_05330,BB08-1_05390,100
AlmaEM3_05330,BB01_22100,100
AlmaEM3_05340,LA-Y3C_05390,100
AlmaEM3_05340,BBI64_28610,100
AlmaEM3_05340,BB08-1_05400,100
AlmaEM3_05340,BB01_22090,100
AlmaEM3_05350,LA-Y3C_05400,100
AlmaEM3_05350,BBI64_28600,100
AlmaEM3_05350,BB08-1_05410,100
AlmaEM3_05350,BB01_22080,100
AlmaEM3_05360,LA-Y3C_05410,100
AlmaEM3_05360,BBI64_28590,100
AlmaEM3_05360,BB08-1_05420,100
AlmaEM3_05360,BB01_22070,100
AlmaEM3_05360,LA-Y3C_05420,100
AlmaEM3_05360,BBI64_28580,100
AlmaEM3_05360,BB08-1_05430,100
AlmaEM3_05360,BB01_22060,100
AlmaEM3_05370,LA-Y3C_05420,100
AlmaEM3_05370,BBI64_28580,100
AlmaEM3_05370,BB08-1_05430,100
AlmaEM3_05370,BB01_22060,100
AlmaEM3_05370,LA-Y3C_05410,100
AlmaEM3_05370,BBI64_28590,100
AlmaEM3_05370,BB08-1_05420,100
AlmaEM3_05370,BB01_22070,100
AlmaEM3_05380,LA-Y3C_05430,100
AlmaEM3_05380,BBI64_28570,100
AlmaEM3_05380,BB08-1_05440,100
AlmaEM3_05380,BB01_22050,100
AlmaEM3_05400,LA-Y3C_05450,100
AlmaEM3_05400,BBI64_28540,100
AlmaEM3_05400,BB08-1_05460,100
AlmaEM3_05400,BB01_22030,100
AlmaEM3_05410,LA-Y3C_05460,100
AlmaEM3_05410,BBI64_28530,100
AlmaEM3_05410,BB08-1_05470,100
AlmaEM3_05410,BB01_22020,100
AlmaEM3_05420,LA-Y3C_05470,100
AlmaEM3_05420,BBI64_28520,100
AlmaEM3_05420,BB08-1_05480,100
AlmaEM3_05420,BB01_22010,100
AlmaEM3_05440,LA-Y3C_05500,100
AlmaEM3_05440,BBI64_28500,100
AlmaEM3_05440,BB08-1_05500,100
AlmaEM3_05440,BB01_21980,100
AlmaEM3_05450,LA-Y3C_05510,100
AlmaEM3_05450,BBI64_28490,100
AlmaEM3_05450,BB08-1_05510,100
AlmaEM3_05450,BB01_21970,100
AlmaEM3_05460,LA-Y3C_05520,100
AlmaEM3_05460,BBI64_28480,100
AlmaEM3_05460,BB08-1_05520,100
AlmaEM3_05460,BB01_21960,100
AlmaEM3_05470,LA-Y3C_05530,100
AlmaEM3_05470,BBI64_28470,100
AlmaEM3_05470,BB08-1_05530,100
AlmaEM3_05470,BB01_21950,100
AlmaEM3_05480,LA-Y3C_05540,100
AlmaEM3_05480,BBI64_28460,100
AlmaEM3_05480,BB08-1_05540,100
AlmaEM3_05480,BB01_21940,100
AlmaEM3_05510,LA-Y3C_05570,100
AlmaEM3_05510,BBI64_28430,100
AlmaEM3_05510,BB08-1_05570,100
AlmaEM3_05510,BB01_21910,100
AlmaEM3_05520,LA-Y3C_05580,100
AlmaEM3_05520,BBI64_28420,100
AlmaEM3_05520,BB08-1_05580,100
AlmaEM3_05520,BB01_21900,100
AlmaEM3_05530,LA-Y3C_05590,100
AlmaEM3_05530,BBI64_28410,100
AlmaEM3_05530,BB08-1_05590,100
AlmaEM3_05530,BB01_21890,100
AlmaEM3_05540,LA-Y3C_05600,100
AlmaEM3_05540,BBI64_28400,100
AlmaEM3_05540,BB08-1_05600,100
AlmaEM3_05540,BB01_21880,100
AlmaEM3_05550,LA-Y3C_05610,100
AlmaEM3_05550,BBI64_28390,100
AlmaEM3_05550,BB08-1_05610,100
AlmaEM3_05550,BB01_21870,100
AlmaEM3_05560,LA-Y3C_05620,100
AlmaEM3_05560,BB08-1_05620,100
AlmaEM3_05560,BB01_21860,100
AlmaEM3_05560,BBI64_28380,99.793
AlmaEM3_05560,LA-Y3C_05630,100
AlmaEM3_05560,BBI64_28370,100
AlmaEM3_05560,BB08-1_05630,100
AlmaEM3_05560,BB01_21850,100
AlmaEM3_05570,LA-Y3C_05630,100
AlmaEM3_05570,BBI64_28370,100
AlmaEM3_05570,BB08-1_05630,100
AlmaEM3_05570,BB01_21850,100
AlmaEM3_05570,LA-Y3C_05620,100
AlmaEM3_05570,BBI64_28380,100
AlmaEM3_05570,BB08-1_05620,100
AlmaEM3_05570,BB01_21860,100
AlmaEM3_05580,LA-Y3C_05640,100
AlmaEM3_05580,BBI64_28360,100
AlmaEM3_05580,BB08-1_05640,100
AlmaEM3_05580,BB01_21840,100
AlmaEM3_05590,LA-Y3C_05650,100
AlmaEM3_05590,BBI64_28350,100
AlmaEM3_05590,BB08-1_05650,100
AlmaEM3_05590,BB01_21830,100
AlmaEM3_05600,BB08-1_05660,100
AlmaEM3_05600,BB01_21820,100
AlmaEM3_05600,LA-Y3C_05660,100
AlmaEM3_05600,BBI64_28340,100
AlmaEM3_05610,LA-Y3C_05670,100
AlmaEM3_05610,BBI64_28330,100
AlmaEM3_05610,BB08-1_05670,100
AlmaEM3_05610,BB01_21810,100
AlmaEM3_05620,LA-Y3C_05680,100
AlmaEM3_05620,BBI64_28320,100
AlmaEM3_05620,BB08-1_05680,100
AlmaEM3_05620,BB01_21800,100
AlmaEM3_05630,LA-Y3C_05690,100
AlmaEM3_05630,BBI64_28310,100
AlmaEM3_05630,BB08-1_05690,100
AlmaEM3_05630,BB01_21790,100
AlmaEM3_05640,LA-Y3C_05700,100
AlmaEM3_05640,BBI64_28300,100
AlmaEM3_05640,BB01_21780,100
AlmaEM3_05640,BB08-1_05700,99.929
AlmaEM3_05650,LA-Y3C_05710,100
AlmaEM3_05650,BBI64_28290,100
AlmaEM3_05650,BB08-1_05710,100
AlmaEM3_05650,BB01_21770,100
AlmaEM3_05660,LA-Y3C_05720,100
AlmaEM3_05660,BBI64_28280,100
AlmaEM3_05660,BB01_21760,100
AlmaEM3_05660,BB08-1_05720,99.797
AlmaEM3_05670,LA-Y3C_05730,100
AlmaEM3_05670,BBI64_28270,100
AlmaEM3_05670,BB01_21750,100
AlmaEM3_05670,BB08-1_05730,98.586
AlmaEM3_05680,LA-Y3C_05740,100
AlmaEM3_05680,BBI64_28260,100
AlmaEM3_05680,BB08-1_05740,100
AlmaEM3_05680,BB01_21740,100
AlmaEM3_05680,LA-Y3C_05750,100
AlmaEM3_05680,BBI64_28250,100
AlmaEM3_05680,BB08-1_05750,100
AlmaEM3_05680,BB01_21730,100
AlmaEM3_05690,LA-Y3C_05750,100
AlmaEM3_05690,BBI64_28250,100
AlmaEM3_05690,BB08-1_05750,100
AlmaEM3_05690,BB01_21730,100
AlmaEM3_05690,LA-Y3C_05740,100
AlmaEM3_05690,BBI64_28260,100
AlmaEM3_05690,BB08-1_05740,100
AlmaEM3_05690,BB01_21740,100
AlmaEM3_05700,LA-Y3C_05760,100
AlmaEM3_05700,BBI64_28240,100
AlmaEM3_05700,BB08-1_05760,100
AlmaEM3_05700,BB01_21720,100
AlmaEM3_05710,LA-Y3C_05770,100
AlmaEM3_05710,BBI64_28150,100
AlmaEM3_05710,BBI64_28230,100
AlmaEM3_05710,BB01_21710,100
AlmaEM3_05710,BB08-1_05770,98.039
AlmaEM3_05720,LA-Y3C_05780,100
AlmaEM3_05720,BBI64_28140,100
AlmaEM3_05720,BBI64_28220,100
AlmaEM3_05720,BB08-1_05780,100
AlmaEM3_05720,BB01_21700,100
AlmaEM3_05730,LA-Y3C_05790,100
AlmaEM3_05730,BBI64_28130,100
AlmaEM3_05730,BBI64_28210,100
AlmaEM3_05730,BB08-1_05790,100
AlmaEM3_05730,BB01_21690,100
AlmaEM3_05740,LA-Y3C_05800,100
AlmaEM3_05740,BBI64_28120,100
AlmaEM3_05740,BBI64_28200,100
AlmaEM3_05740,BB08-1_05800,100
AlmaEM3_05740,BB01_21680,100
AlmaEM3_05750,LA-Y3C_05810,100
AlmaEM3_05750,BBI64_28110,100
AlmaEM3_05750,BBI64_28190,100
AlmaEM3_05750,BB08-1_05810,100
AlmaEM3_05750,BB01_21670,100
AlmaEM3_05750,BBI64_28060,100
AlmaEM3_05760,LA-Y3C_05820,100
AlmaEM3_05760,BBI64_28050,100
AlmaEM3_05760,BBI64_28100,100
AlmaEM3_05760,BBI64_28180,100
AlmaEM3_05760,BB08-1_05820,100
AlmaEM3_05760,BB01_21660,100
AlmaEM3_05770,LA-Y3C_05830,100
AlmaEM3_05770,BBI64_28040,100
AlmaEM3_05770,BBI64_28090,100
AlmaEM3_05770,BBI64_28170,100
AlmaEM3_05770,BB08-1_05830,100
AlmaEM3_05770,BB01_21650,100
AlmaEM3_05780,BBI64_28030,99.973
AlmaEM3_05780,LA-Y3C_05840,99.648
AlmaEM3_05780,BB08-1_05840,97.943
AlmaEM3_05780,BBI64_22180,94.342
AlmaEM3_05780,LA-Y3C_00250,94.066
AlmaEM3_05780,BB08-1_00250,93.79
AlmaEM3_05780,BBI64_28070,100
AlmaEM3_05780,BB01_21640,100
AlmaEM3_05780,BBI64_28160,100
AlmaEM3_05790,LA-Y3C_05850,100
AlmaEM3_05790,BBI64_27980,100
AlmaEM3_05790,BBI64_28020,100
AlmaEM3_05790,BB01_14370,100
AlmaEM3_05790,BB08-1_05850,97.955
AlmaEM3_05800,LA-Y3C_05860,100
AlmaEM3_05800,BBI64_27970,100
AlmaEM3_05800,BBI64_28010,100
AlmaEM3_05800,BB08-1_05860,100
AlmaEM3_05800,BB01_14360,100
AlmaEM3_05810,LA-Y3C_05870,100
AlmaEM3_05810,BBI64_27960,100
AlmaEM3_05810,BB08-1_05870,100
AlmaEM3_05810,BB01_14350,100
AlmaEM3_05820,LA-Y3C_05880,100
AlmaEM3_05820,BBI64_27950,100
AlmaEM3_05820,BB08-1_05880,100
AlmaEM3_05820,BB01_14340,100
AlmaEM3_05830,LA-Y3C_05890,100
AlmaEM3_05830,BBI64_27940,100
AlmaEM3_05830,BB08-1_05890,100
AlmaEM3_05830,BB01_14330,100
AlmaEM3_05840,LA-Y3C_05900,100
AlmaEM3_05840,BBI64_27930,100
AlmaEM3_05840,BB08-1_05900,100
AlmaEM3_05840,BB01_14320,100
AlmaEM3_05850,LA-Y3C_05910,100
AlmaEM3_05850,BBI64_27920,100
AlmaEM3_05850,BB08-1_05910,100
AlmaEM3_05850,BB01_14310,100
AlmaEM3_05860,LA-Y3C_05920,100
AlmaEM3_05860,BBI64_27910,100
AlmaEM3_05860,BB01_14300,100
AlmaEM3_05860,BB08-1_05920,99.946
AlmaEM3_05870,BBI64_27900,100
AlmaEM3_05870,BB01_14290,100
AlmaEM3_05870,LA-Y3C_05930,99.974
AlmaEM3_05870,BB08-1_05930,99.948
AlmaEM3_05880,LA-Y3C_05940,100
AlmaEM3_05880,BBI64_27870,100
AlmaEM3_05880,BBI64_27890,100
AlmaEM3_05880,BB08-1_05940,100
AlmaEM3_05880,BB01_14280,100
AlmaEM3_05880,BBI64_27840,100
AlmaEM3_05890,BBI64_06200,100
AlmaEM3_05890,BBI64_06290,100
AlmaEM3_05890,BBI64_27830,100
AlmaEM3_05890,BBI64_01650,100
AlmaEM3_05890,BBI64_30270,100
AlmaEM3_05890,BBI64_27860,100
AlmaEM3_05890,BB08-1_05950,98.434
AlmaEM3_05890,BBI64_30080,93.855
AlmaEM3_05890,BBI64_22550,93.855
AlmaEM3_05890,BBI64_30160,93.855
AlmaEM3_05890,BB08-1_12280,93.855
AlmaEM3_05890,BBI64_30280,100
AlmaEM3_05900,BBI64_06190,98.864
AlmaEM3_05900,BBI64_06280,98.864
AlmaEM3_05900,BB01_21450,98.864
AlmaEM3_05900,BB08-1_12270,97.348
AlmaEM3_05900,BBI64_30090,100
AlmaEM3_05900,BBI64_22560,100
AlmaEM3_05900,BBI64_27820,100
AlmaEM3_05900,BBI64_30170,100
AlmaEM3_05900,BBI64_30260,100
AlmaEM3_05900,BBI64_30210,100
AlmaEM3_05900,BBI64_22620,100
AlmaEM3_05900,BBI64_27850,100
AlmaEM3_05900,BB08-1_05960,100
AlmaEM3_05910,BBI64_06180,100
AlmaEM3_05910,BBI64_30100,100
AlmaEM3_05910,BBI64_06270,100
AlmaEM3_05910,BBI64_22570,100
AlmaEM3_05910,BBI64_27810,100
AlmaEM3_05910,BB01_21460,99.912
AlmaEM3_05910,BBI64_30500,99.912
AlmaEM3_05910,BBI64_30180,99.912
AlmaEM3_05910,BBI64_30220,99.912
AlmaEM3_05910,BBI64_22630,99.912
AlmaEM3_05910,BB08-1_05970,99.735
AlmaEM3_05910,BB08-1_12260,99.647
AlmaEM3_05910,BBI64_30250,99.882
AlmaEM3_05910,BBI64_22580,100
AlmaEM3_05940,BBI64_30480,99.93
AlmaEM3_05940,BBI64_06250,99.93
AlmaEM3_05940,BB01_21480,99.93
AlmaEM3_05940,BBI64_29860,99.86
AlmaEM3_05940,BB08-1_12240,99.65
AlmaEM3_05940,BB08-1_05990,99.65
AlmaEM3_05940,BBI64_30130,99.7
AlmaEM3_05940,BBI64_22660,99.562
AlmaEM3_05950,BBI64_06130,98.667
AlmaEM3_05950,BBI64_30470,98.667
AlmaEM3_05950,BBI64_29870,98.667
AlmaEM3_05950,BBI64_06240,98.667
AlmaEM3_05950,BBI64_22670,98.667
AlmaEM3_05950,BB08-1_12230,98.667
AlmaEM3_05950,BB08-1_06000,98.667
AlmaEM3_05950,BB01_21490,98.667
AlmaEM3_05950,BBI64_22610,99.405
AlmaEM3_05960,BB08-1_06010,99.034
AlmaEM3_05960,BB01_21260,99.034
AlmaEM3_05960,BBI64_06120,91.304
AlmaEM3_05960,BBI64_30460,91.304
AlmaEM3_05960,BBI64_29880,91.304
AlmaEM3_05960,BBI64_06230,91.304
AlmaEM3_05960,BBI64_22680,91.304
AlmaEM3_05960,BB08-1_12220,91.304
AlmaEM3_05960,BB08-1_12380,90
AlmaEM3_05970,BB08-1_06020,100
AlmaEM3_05970,BB01_21270,100
AlmaEM3_05970,LA-Y3C_11460,89.313
AlmaEM3_05980,BB08-1_06030,100
AlmaEM3_05980,BB01_21280,100
AlmaEM3_05980,LA-Y3C_11450,92.347
AlmaEM3_05980,BB08-1_06040,100
AlmaEM3_05980,BB01_21290,100
AlmaEM3_05990,BB08-1_06040,100
AlmaEM3_05990,BB01_21290,100
AlmaEM3_05990,BB08-1_06030,100
AlmaEM3_05990,BB01_21280,100
AlmaEM3_06000,BB08-1_06050,100
AlmaEM3_06000,BB01_21300,100
AlmaEM3_06010,BB08-1_06060,100
AlmaEM3_06010,BB01_21310,100
AlmaEM3_06010,BB08-1_12430,91.667
AlmaEM3_06010,BBI64_06070,91.111
AlmaEM3_06010,BBI64_29930,91.111
AlmaEM3_06010,BBI64_30330,91.111
AlmaEM3_06010,BBI64_30410,91.111
AlmaEM3_06010,BBI64_30000,91.111
AlmaEM3_06010,BB01_23380,91.111
AlmaEM3_06010,LA-Y3C_11430,87.681
AlmaEM3_06010,BBI64_22730,85.185
AlmaEM3_06010,BBI64_22500,85.185
AlmaEM3_06010,BB08-1_12170,85.185
AlmaEM3_06020,BB08-1_06070,100
AlmaEM3_06020,BB01_21320,100
AlmaEM3_06030,BBI64_29980,100
AlmaEM3_06030,BBI64_30050,100
AlmaEM3_06030,BB01_23330,100
AlmaEM3_06030,BBI64_22520,98.592
AlmaEM3_06030,BBI64_30280,100
AlmaEM3_06030,BBI64_30360,100
AlmaEM3_06040,BBI64_30060,100
AlmaEM3_06040,BBI64_22530,100
AlmaEM3_06040,BBI64_30140,100
AlmaEM3_06040,BB01_23320,100
AlmaEM3_06040,BB08-1_12300,99.415
AlmaEM3_06050,BBI64_30070,100
AlmaEM3_06050,BBI64_22540,100
AlmaEM3_06050,BBI64_30150,100
AlmaEM3_06050,BB08-1_12290,100
AlmaEM3_06050,BB01_23310,100
AlmaEM3_06060,BBI64_30080,100
AlmaEM3_06060,BBI64_22550,100
AlmaEM3_06060,BBI64_30160,100
AlmaEM3_06060,BB08-1_12280,100
AlmaEM3_06060,BB08-1_05950,94.585
AlmaEM3_06060,BBI64_06200,93.855
AlmaEM3_06060,BBI64_06290,93.855
AlmaEM3_06060,BBI64_27830,93.855
AlmaEM3_06060,BBI64_01650,93.855
AlmaEM3_06060,BBI64_30270,93.855
AlmaEM3_06060,BBI64_27860,93.855
AlmaEM3_06060,BBI64_30280,95
AlmaEM3_06070,BBI64_30090,100
AlmaEM3_06070,BBI64_22560,100
AlmaEM3_06070,BBI64_27820,100
AlmaEM3_06070,BBI64_30170,100
AlmaEM3_06070,BBI64_30260,100
AlmaEM3_06070,BBI64_30210,100
AlmaEM3_06070,BBI64_22620,100
AlmaEM3_06070,BBI64_27850,100
AlmaEM3_06070,BB08-1_05960,100
AlmaEM3_06070,BBI64_06190,100
AlmaEM3_06070,BBI64_06190,95
AlmaEM3_06070,BBI64_06280,100
AlmaEM3_06070,BBI64_06280,95
AlmaEM3_06070,BB01_21450,100
AlmaEM3_06070,BB01_21450,95
AlmaEM3_06070,BB08-1_12270,97.727
AlmaEM3_06070,BB08-1_12270,95
AlmaEM3_06070,LA-Y3C_11520,91.2
AlmaEM3_06080,BB01_21460,100
AlmaEM3_06080,BBI64_06180,99.912
AlmaEM3_06080,BBI64_30100,99.912
AlmaEM3_06080,BBI64_06270,99.912
AlmaEM3_06080,BBI64_22570,99.912
AlmaEM3_06080,BBI64_27810,99.912
AlmaEM3_06080,BBI64_30500,99.824
AlmaEM3_06080,BBI64_30180,99.824
AlmaEM3_06080,BBI64_30220,99.824
AlmaEM3_06080,BBI64_22630,99.824
AlmaEM3_06080,BB08-1_05970,99.647
AlmaEM3_06080,BB08-1_12260,99.559
AlmaEM3_06080,BBI64_30250,99.882
AlmaEM3_06080,BBI64_22580,97.561
AlmaEM3_06090,BBI64_30490,100
AlmaEM3_06090,BBI64_06260,100
AlmaEM3_06090,BBI64_22640,100
AlmaEM3_06090,BBI64_27800,100
AlmaEM3_06090,BBI64_29850,100
AlmaEM3_06090,BB08-1_12250,100
AlmaEM3_06090,BB08-1_05980,100
AlmaEM3_06090,BB01_21470,100
AlmaEM3_06090,BBI64_22580,99.708
AlmaEM3_06090,BBI64_30190,100
AlmaEM3_06100,BBI64_30480,100
AlmaEM3_06100,BBI64_06250,100
AlmaEM3_06100,BB01_21480,100
AlmaEM3_06100,BBI64_29860,99.93
AlmaEM3_06100,BB08-1_12240,99.72
AlmaEM3_06100,BB08-1_05990,99.72
AlmaEM3_06100,BBI64_30130,99.625
AlmaEM3_06100,BBI64_22660,99.474
AlmaEM3_06110,BBI64_06130,100
AlmaEM3_06110,BBI64_30470,100
AlmaEM3_06110,BBI64_29870,100
AlmaEM3_06110,BBI64_06240,100
AlmaEM3_06110,BBI64_22670,100
AlmaEM3_06110,BB08-1_12230,100
AlmaEM3_06110,BB08-1_06000,100
AlmaEM3_06110,BB01_21490,100
AlmaEM3_06110,BBI64_22610,99.405
AlmaEM3_06120,BB08-1_06010,100
AlmaEM3_06120,BB01_21260,100
AlmaEM3_06120,BBI64_06120,92.271
AlmaEM3_06120,BBI64_30460,92.271
AlmaEM3_06120,BBI64_29880,92.271
AlmaEM3_06120,BBI64_06230,92.271
AlmaEM3_06120,BBI64_22680,92.271
AlmaEM3_06120,BB08-1_12220,92.271
AlmaEM3_06120,BB08-1_12380,90
AlmaEM3_06130,BB08-1_06020,100
AlmaEM3_06130,BB01_21270,100
AlmaEM3_06130,LA-Y3C_11460,89.313
AlmaEM3_06140,BB08-1_06030,100
AlmaEM3_06140,BB01_21280,100
AlmaEM3_06140,LA-Y3C_11450,92.347
AlmaEM3_06140,BB08-1_06040,100
AlmaEM3_06140,BB01_21290,100
AlmaEM3_06150,BB08-1_06040,100
AlmaEM3_06150,BB01_21290,100
AlmaEM3_06150,BB08-1_06030,100
AlmaEM3_06150,BB01_21280,100
AlmaEM3_06160,BB08-1_06050,100
AlmaEM3_06160,BB01_21300,100
AlmaEM3_06170,BB08-1_06060,100
AlmaEM3_06170,BB01_21310,100
AlmaEM3_06170,BB08-1_12430,91.667
AlmaEM3_06170,BBI64_06070,91.111
AlmaEM3_06170,BBI64_29930,91.111
AlmaEM3_06170,BBI64_30330,91.111
AlmaEM3_06170,BBI64_30410,91.111
AlmaEM3_06170,BBI64_30000,91.111
AlmaEM3_06170,BB01_23380,91.111
AlmaEM3_06170,LA-Y3C_11430,87.681
AlmaEM3_06170,BBI64_22730,85.185
AlmaEM3_06170,BBI64_22500,85.185
AlmaEM3_06170,BB08-1_12170,85.185
AlmaEM3_06180,BB08-1_06070,100
AlmaEM3_06180,BB01_21320,100
AlmaEM3_06200,LA-Y3C_05990,100
AlmaEM3_06200,BBI64_22760,100
AlmaEM3_06200,BB08-1_06090,100
AlmaEM3_06200,BB01_14260,100
AlmaEM3_06210,LA-Y3C_06000,100
AlmaEM3_06210,BBI64_22770,100
AlmaEM3_06210,BB08-1_06100,100
AlmaEM3_06210,BB01_14250,100
AlmaEM3_06220,LA-Y3C_06010,100
AlmaEM3_06220,BBI64_22780,100
AlmaEM3_06220,BB08-1_06110,100
AlmaEM3_06220,BB01_14240,100
AlmaEM3_06230,LA-Y3C_06020,100
AlmaEM3_06230,BBI64_22800,100
AlmaEM3_06230,BB01_14230,100
AlmaEM3_06230,BB08-1_06120,99.832
AlmaEM3_06240,LA-Y3C_06030,100
AlmaEM3_06240,BB01_14220,100
AlmaEM3_06240,BB08-1_06130,99.704
AlmaEM3_06240,BBI64_22810,99.667
AlmaEM3_06250,BB01_14210,100
AlmaEM3_06250,LA-Y3C_06050,99.916
AlmaEM3_06250,BBI64_22830,99.916
AlmaEM3_06250,BB08-1_06150,99.916
AlmaEM3_06260,LA-Y3C_06060,100
AlmaEM3_06260,BBI64_22840,100
AlmaEM3_06260,BB01_14200,100
AlmaEM3_06260,BB08-1_06160,99.167
AlmaEM3_06270,LA-Y3C_06070,100
AlmaEM3_06270,BBI64_22850,100
AlmaEM3_06270,BB08-1_06170,100
AlmaEM3_06270,BB01_14190,100
AlmaEM3_06280,LA-Y3C_06080,100
AlmaEM3_06280,BBI64_22860,100
AlmaEM3_06280,BB01_14180,100
AlmaEM3_06280,BB08-1_06180,97.661
AlmaEM3_06280,LA-Y3C_06100,90.533
AlmaEM3_06280,BBI64_22880,90.533
AlmaEM3_06280,BB08-1_06200,90.533
AlmaEM3_06280,BB01_14160,90.533
AlmaEM3_06290,LA-Y3C_06090,100
AlmaEM3_06290,BBI64_22870,100
AlmaEM3_06290,BB08-1_06190,100
AlmaEM3_06290,BB01_14170,100
AlmaEM3_06290,BB08-1_06200,90.431
AlmaEM3_06300,LA-Y3C_06100,100
AlmaEM3_06300,BBI64_22880,100
AlmaEM3_06300,BB01_14160,100
AlmaEM3_06300,BB08-1_06200,95.802
AlmaEM3_06300,BB08-1_06180,92.899
AlmaEM3_06300,LA-Y3C_06080,90.533
AlmaEM3_06300,BBI64_22860,90.533
AlmaEM3_06300,BB01_14180,90.533
AlmaEM3_06310,LA-Y3C_06110,100
AlmaEM3_06310,BB08-1_06210,100
AlmaEM3_06310,BB01_14150,100
AlmaEM3_06310,BBI64_22900,99.725
AlmaEM3_06310,BBI64_22890,100
AlmaEM3_06320,LA-Y3C_06120,100
AlmaEM3_06320,BBI64_22910,100
AlmaEM3_06320,BB08-1_06220,100
AlmaEM3_06320,BB01_14140,100
AlmaEM3_06330,BBI64_22920,100
AlmaEM3_06330,BB08-1_06230,100
AlmaEM3_06330,BB01_14130,100
AlmaEM3_06330,LA-Y3C_06130,99.939
AlmaEM3_06340,LA-Y3C_06140,100
AlmaEM3_06340,BBI64_22930,100
AlmaEM3_06340,BB01_14120,100
AlmaEM3_06340,BB08-1_06240,99.507
AlmaEM3_06350,LA-Y3C_06150,100
AlmaEM3_06350,BBI64_22940,100
AlmaEM3_06350,BB08-1_06250,100
AlmaEM3_06350,BB01_14110,100
AlmaEM3_06360,BBI64_22950,100
AlmaEM3_06360,BB01_14100,100
AlmaEM3_06360,LA-Y3C_06160,99.543
AlmaEM3_06360,BB08-1_06260,99.543
AlmaEM3_06370,LA-Y3C_06170,100
AlmaEM3_06370,BBI64_22960,100
AlmaEM3_06370,BB08-1_06270,100
AlmaEM3_06370,BB01_14090,100
AlmaEM3_06380,LA-Y3C_06180,100
AlmaEM3_06380,BBI64_22970,100
AlmaEM3_06380,BB08-1_06280,100
AlmaEM3_06380,BB01_14080,100
AlmaEM3_06390,LA-Y3C_06190,100
AlmaEM3_06390,BBI64_22980,100
AlmaEM3_06390,BB08-1_06290,100
